FULL_DATE,DATE,DAY,MONTH,YEAR,HOUR,WEEKDAY,WEEKEND,O3,NO2,NOX,PM10,PM10_Q,QUALITY,RANGE
2022-02-11 12:00:00,11/02/2022,11,2,2022,12,5,Weekday,27,30,57,33,Razonablemente buena,GOOD,6-18
2022-02-11 13:00:00,11/02/2022,11,2,2022,13,5,Weekday,49,25,40,26,Razonablemente buena,GOOD,6-18
2022-02-11 14:00:00,11/02/2022,11,2,2022,14,5,Weekday,63,26,40,27,Razonablemente buena,GOOD,6-18
2022-02-11 15:00:00,11/02/2022,11,2,2022,15,5,Weekday,73,25,39,23,Razonablemente buena,GOOD,6-18
2022-02-11 16:00:00,11/02/2022,11,2,2022,16,5,Weekday,84,19,29,19,Buena,GOOD,6-18
2022-02-11 17:00:00,11/02/2022,11,2,2022,17,5,Weekday,85,18,28,25,Razonablemente buena,GOOD,6-18
2022-02-11 18:00:00,11/02/2022,11,2,2022,18,5,Weekday,83,19,28,18,Buena,GOOD,6-18
2022-02-11 19:00:00,11/02/2022,11,2,2022,19,5,Weekday,73,24,33,20,Buena,GOOD,19-5
2022-02-11 20:00:00,11/02/2022,11,2,2022,20,5,Weekday,49,35,45,19,Buena,GOOD,19-5
2022-02-11 21:00:00,11/02/2022,11,2,2022,21,5,Weekday,29,42,53,28,Razonablemente buena,GOOD,19-5
2022-02-11 22:00:00,11/02/2022,11,2,2022,22,5,Weekday,23,42,53,35,Razonablemente buena,GOOD,19-5
2022-02-11 23:00:00,11/02/2022,11,2,2022,23,5,Weekday,13,43,55,47,Regular,GOOD,19-5
2022-02-12 00:00:00,12/02/2022,12,2,2022,0,6,Weekend,3,49,91,50,Regular,GOOD,19-5
2022-02-12 01:00:00,12/02/2022,12,2,2022,1,6,Weekend,2,44,79,75,Desfavorable,BAD,19-5
2022-02-12 02:00:00,12/02/2022,12,2,2022,2,6,Weekend,2,36,64,81,Desfavorable,BAD,19-5
2022-02-12 03:00:00,12/02/2022,12,2,2022,3,6,Weekend,4,31,45,61,Desfavorable,BAD,19-5
2022-02-12 04:00:00,12/02/2022,12,2,2022,4,6,Weekend,3,28,40,44,Regular,GOOD,19-5
2022-02-12 05:00:00,12/02/2022,12,2,2022,5,6,Weekend,5,25,37,39,Razonablemente buena,GOOD,19-5
2022-02-12 06:00:00,12/02/2022,12,2,2022,6,6,Weekend,6,22,34,38,Razonablemente buena,GOOD,6-18
2022-02-12 07:00:00,12/02/2022,12,2,2022,7,6,Weekend,7,25,44,29,Razonablemente buena,GOOD,6-18
2022-02-12 08:00:00,12/02/2022,12,2,2022,8,6,Weekend,3,31,62,27,Razonablemente buena,GOOD,6-18
2022-02-12 09:00:00,12/02/2022,12,2,2022,9,6,Weekend,2,32,71,27,Razonablemente buena,GOOD,6-18
2022-02-12 10:00:00,12/02/2022,12,2,2022,10,6,Weekend,4,29,67,36,Razonablemente buena,GOOD,6-18
2022-02-12 11:00:00,12/02/2022,12,2,2022,11,6,Weekend,30,25,46,34,Razonablemente buena,GOOD,6-18
2022-02-12 12:00:00,12/02/2022,12,2,2022,12,6,Weekend,51,20,38,25,Razonablemente buena,GOOD,6-18
2022-02-12 13:00:00,12/02/2022,12,2,2022,13,6,Weekend,74,17,30,29,Razonablemente buena,GOOD,6-18
2022-02-12 14:00:00,12/02/2022,12,2,2022,14,6,Weekend,96,14,24,18,Buena,GOOD,6-18
2022-02-12 15:00:00,12/02/2022,12,2,2022,15,6,Weekend,99,15,24,14,Buena,GOOD,6-18
2022-02-12 16:00:00,12/02/2022,12,2,2022,16,6,Weekend,102,15,24,15,Buena,GOOD,6-18
2022-02-12 17:00:00,12/02/2022,12,2,2022,17,6,Weekend,104,11,19,16,Buena,GOOD,6-18
2022-02-12 18:00:00,12/02/2022,12,2,2022,18,6,Weekend,101,13,21,19,Buena,GOOD,6-18
2022-02-12 19:00:00,12/02/2022,12,2,2022,19,6,Weekend,88,16,23,21,Razonablemente buena,GOOD,19-5
2022-02-12 20:00:00,12/02/2022,12,2,2022,20,6,Weekend,75,19,27,16,Buena,GOOD,19-5
2022-02-12 21:00:00,12/02/2022,12,2,2022,21,6,Weekend,43,41,55,22,Razonablemente buena,GOOD,19-5
2022-02-12 22:00:00,12/02/2022,12,2,2022,22,6,Weekend,41,35,45,39,Razonablemente buena,GOOD,19-5
2022-02-12 23:00:00,12/02/2022,12,2,2022,23,6,Weekend,33,32,42,35,Razonablemente buena,GOOD,19-5
2022-02-13 00:00:00,13/02/2022,13,2,2022,0,7,Weekend,24,34,45,37,Razonablemente buena,GOOD,19-5
2022-02-13 01:00:00,13/02/2022,13,2,2022,1,7,Weekend,2,41,72,52,Desfavorable,BAD,19-5
2022-02-13 02:00:00,13/02/2022,13,2,2022,2,7,Weekend,2,34,54,62,Desfavorable,BAD,19-5
2022-02-13 03:00:00,13/02/2022,13,2,2022,3,7,Weekend,4,29,46,51,Desfavorable,BAD,19-5
2022-02-13 04:00:00,13/02/2022,13,2,2022,4,7,Weekend,4,25,39,47,Regular,GOOD,19-5
2022-02-13 05:00:00,13/02/2022,13,2,2022,5,7,Weekend,8,22,34,35,Razonablemente buena,GOOD,19-5
2022-02-13 06:00:00,13/02/2022,13,2,2022,6,7,Weekend,9,22,35,35,Razonablemente buena,GOOD,6-18
2022-02-13 07:00:00,13/02/2022,13,2,2022,7,7,Weekend,7,22,34,26,Razonablemente buena,GOOD,6-18
2022-02-13 08:00:00,13/02/2022,13,2,2022,8,7,Weekend,6,20,33,32,Razonablemente buena,GOOD,6-18
2022-02-13 09:00:00,13/02/2022,13,2,2022,9,7,Weekend,8,21,37,29,Razonablemente buena,GOOD,6-18
2022-02-13 10:00:00,13/02/2022,13,2,2022,10,7,Weekend,9,22,44,36,Razonablemente buena,GOOD,6-18
2022-02-13 11:00:00,13/02/2022,13,2,2022,11,7,Weekend,25,20,41,24,Razonablemente buena,GOOD,6-18
2022-02-13 12:00:00,13/02/2022,13,2,2022,12,7,Weekend,57,14,27,29,Razonablemente buena,GOOD,6-18
2022-02-13 13:00:00,13/02/2022,13,2,2022,13,7,Weekend,84,14,24,22,Razonablemente buena,GOOD,6-18
2022-02-13 14:00:00,13/02/2022,13,2,2022,14,7,Weekend,97,13,22,17,Buena,GOOD,6-18
2022-02-13 15:00:00,13/02/2022,13,2,2022,15,7,Weekend,101,13,22,16,Buena,GOOD,6-18
2022-02-13 16:00:00,13/02/2022,13,2,2022,16,7,Weekend,103,12,21,12,Buena,GOOD,6-18
2022-02-13 17:00:00,13/02/2022,13,2,2022,17,7,Weekend,96,15,24,13,Buena,GOOD,6-18
2022-02-13 18:00:00,13/02/2022,13,2,2022,18,7,Weekend,83,20,29,17,Buena,GOOD,6-18
2022-02-13 19:00:00,13/02/2022,13,2,2022,19,7,Weekend,77,24,33,24,Razonablemente buena,GOOD,19-5
2022-02-13 20:00:00,13/02/2022,13,2,2022,20,7,Weekend,54,33,44,27,Razonablemente buena,GOOD,19-5
2022-02-13 21:00:00,13/02/2022,13,2,2022,21,7,Weekend,27,48,63,31,Razonablemente buena,GOOD,19-5
2022-02-13 22:00:00,13/02/2022,13,2,2022,22,7,Weekend,10,58,79,40,Razonablemente buena,GOOD,19-5
2022-02-13 23:00:00,13/02/2022,13,2,2022,23,7,Weekend,26,39,50,44,Regular,GOOD,19-5
2022-02-14 00:00:00,14/02/2022,14,2,2022,0,1,Weekday,4,51,101,49,Regular,GOOD,19-5
2022-02-14 01:00:00,14/02/2022,14,2,2022,1,1,Weekday,9,34,49,71,Desfavorable,BAD,19-5
2022-02-14 02:00:00,14/02/2022,14,2,2022,2,1,Weekday,15,30,41,59,Desfavorable,BAD,19-5
2022-02-14 03:00:00,14/02/2022,14,2,2022,3,1,Weekday,21,23,33,50,Regular,GOOD,19-5
2022-02-14 04:00:00,14/02/2022,14,2,2022,4,1,Weekday,18,18,27,42,Regular,GOOD,19-5
2022-02-14 05:00:00,14/02/2022,14,2,2022,5,1,Weekday,16,16,25,32,Razonablemente buena,GOOD,19-5
2022-02-14 06:00:00,14/02/2022,14,2,2022,6,1,Weekday,8,22,36,27,Razonablemente buena,GOOD,6-18
2022-02-14 07:00:00,14/02/2022,14,2,2022,7,1,Weekday,3,29,56,33,Razonablemente buena,GOOD,6-18
2022-02-14 08:00:00,14/02/2022,14,2,2022,8,1,Weekday,2,36,131,36,Razonablemente buena,GOOD,6-18
2022-02-14 09:00:00,14/02/2022,14,2,2022,9,1,Weekday,2,32,136,50,Regular,GOOD,6-18
2022-02-14 10:00:00,14/02/2022,14,2,2022,10,1,Weekday,2,33,128,50,Regular,GOOD,6-18
2022-02-14 11:00:00,14/02/2022,14,2,2022,11,1,Weekday,10,34,80,53,Desfavorable,BAD,6-18
2022-02-14 12:00:00,14/02/2022,14,2,2022,12,1,Weekday,39,25,51,37,Razonablemente buena,GOOD,6-18
2022-02-14 13:00:00,14/02/2022,14,2,2022,13,1,Weekday,72,19,32,14,Buena,GOOD,6-18
2022-02-14 14:00:00,14/02/2022,14,2,2022,14,1,Weekday,79,18,31,7,Buena,GOOD,6-18
2022-02-14 15:00:00,14/02/2022,14,2,2022,15,1,Weekday,80,20,33,11,Buena,GOOD,6-18
2022-02-14 16:00:00,14/02/2022,14,2,2022,16,1,Weekday,82,18,32,11,Buena,GOOD,6-18
2022-02-14 17:00:00,14/02/2022,14,2,2022,17,1,Weekday,81,20,35,8,Buena,GOOD,6-18
2022-02-14 18:00:00,14/02/2022,14,2,2022,18,1,Weekday,80,20,34,11,Buena,GOOD,6-18
2022-02-14 19:00:00,14/02/2022,14,2,2022,19,1,Weekday,84,15,25,10,Buena,GOOD,19-5
2022-02-14 20:00:00,14/02/2022,14,2,2022,20,1,Weekday,70,22,32,9,Buena,GOOD,19-5
2022-02-14 21:00:00,14/02/2022,14,2,2022,21,1,Weekday,51,30,42,12,Buena,GOOD,19-5
2022-02-14 22:00:00,14/02/2022,14,2,2022,22,1,Weekday,45,33,48,19,Buena,GOOD,19-5
2022-02-14 23:00:00,14/02/2022,14,2,2022,23,1,Weekday,41,31,44,19,Buena,GOOD,19-5
2022-02-15 00:00:00,15/02/2022,15,2,2022,0,2,Weekday,8,45,66,37,Razonablemente buena,GOOD,19-5
2022-02-15 01:00:00,15/02/2022,15,2,2022,1,2,Weekday,19,31,46,32,Razonablemente buena,GOOD,19-5
2022-02-15 02:00:00,15/02/2022,15,2,2022,2,2,Weekday,34,22,31,34,Razonablemente buena,GOOD,19-5
2022-02-15 03:00:00,15/02/2022,15,2,2022,3,2,Weekday,70,12,21,13,Buena,GOOD,19-5
2022-02-15 04:00:00,15/02/2022,15,2,2022,4,2,Weekday,55,17,25,10,Buena,GOOD,19-5
2022-02-15 05:00:00,15/02/2022,15,2,2022,5,2,Weekday,70,13,21,7,Buena,GOOD,19-5
2022-02-15 06:00:00,15/02/2022,15,2,2022,6,2,Weekday,50,22,32,8,Buena,GOOD,6-18
2022-02-15 07:00:00,15/02/2022,15,2,2022,7,2,Weekday,29,32,47,9,Buena,GOOD,6-18
2022-02-15 08:00:00,15/02/2022,15,2,2022,8,2,Weekday,34,29,46,11,Buena,GOOD,6-18
2022-02-15 09:00:00,15/02/2022,15,2,2022,9,2,Weekday,3,48,131,26,Razonablemente buena,GOOD,6-18
2022-02-15 10:00:00,15/02/2022,15,2,2022,10,2,Weekday,7,45,105,26,Razonablemente buena,GOOD,6-18
2022-02-15 11:00:00,15/02/2022,15,2,2022,11,2,Weekday,32,25,47,27,Razonablemente buena,GOOD,6-18
2022-02-15 12:00:00,15/02/2022,15,2,2022,12,2,Weekday,58,20,35,14,Buena,GOOD,6-18
2022-02-15 13:00:00,15/02/2022,15,2,2022,13,2,Weekday,64,18,32,12,Buena,GOOD,6-18
2022-02-15 14:00:00,15/02/2022,15,2,2022,14,2,Weekday,68,18,33,10,Buena,GOOD,6-18
2022-02-15 15:00:00,15/02/2022,15,2,2022,15,2,Weekday,70,17,31,9,Buena,GOOD,6-18
2022-02-15 16:00:00,15/02/2022,15,2,2022,16,2,Weekday,74,16,29,7,Buena,GOOD,6-18
2022-02-15 17:00:00,15/02/2022,15,2,2022,17,2,Weekday,67,23,37,10,Buena,GOOD,6-18
2022-02-15 18:00:00,15/02/2022,15,2,2022,18,2,Weekday,52,32,51,11,Buena,GOOD,6-18
2022-02-15 19:00:00,15/02/2022,15,2,2022,19,2,Weekday,33,45,73,16,Buena,GOOD,19-5
2022-02-15 20:00:00,15/02/2022,15,2,2022,20,2,Weekday,27,45,70,29,Razonablemente buena,GOOD,19-5
2022-02-15 21:00:00,15/02/2022,15,2,2022,21,2,Weekday,26,42,65,46,Regular,GOOD,19-5
2022-02-15 22:00:00,15/02/2022,15,2,2022,22,2,Weekday,15,46,82,49,Regular,GOOD,19-5
2022-02-15 23:00:00,15/02/2022,15,2,2022,23,2,Weekday,16,43,63,49,Regular,GOOD,19-5
2022-02-16 00:00:00,16/02/2022,16,2,2022,0,3,Weekday,17,40,58,39,Razonablemente buena,GOOD,19-5
2022-02-16 01:00:00,16/02/2022,16,2,2022,1,3,Weekday,15,33,49,35,Razonablemente buena,GOOD,19-5
2022-02-16 02:00:00,16/02/2022,16,2,2022,2,3,Weekday,24,22,34,39,Razonablemente buena,GOOD,19-5
2022-02-16 03:00:00,16/02/2022,16,2,2022,3,3,Weekday,28,21,30,35,Razonablemente buena,GOOD,19-5
2022-02-16 04:00:00,16/02/2022,16,2,2022,4,3,Weekday,25,21,31,31,Razonablemente buena,GOOD,19-5
2022-02-16 05:00:00,16/02/2022,16,2,2022,5,3,Weekday,26,21,30,29,Razonablemente buena,GOOD,19-5
2022-02-16 06:00:00,16/02/2022,16,2,2022,6,3,Weekday,23,23,36,25,Razonablemente buena,GOOD,6-18
2022-02-16 07:00:00,16/02/2022,16,2,2022,7,3,Weekday,17,31,52,23,Razonablemente buena,GOOD,6-18
2022-02-16 08:00:00,16/02/2022,16,2,2022,8,3,Weekday,6,39,90,28,Razonablemente buena,GOOD,6-18
2022-02-16 09:00:00,16/02/2022,16,2,2022,9,3,Weekday,2,47,147,75,Desfavorable,BAD,6-18
2022-02-16 10:00:00,16/02/2022,16,2,2022,10,3,Weekday,6,44,106,53,Desfavorable,BAD,6-18
2022-02-16 11:00:00,16/02/2022,16,2,2022,11,3,Weekday,17,34,67,35,Razonablemente buena,GOOD,6-18
2022-02-16 12:00:00,16/02/2022,16,2,2022,12,3,Weekday,48,21,38,22,Razonablemente buena,GOOD,6-18
2022-02-16 13:00:00,16/02/2022,16,2,2022,13,3,Weekday,60,21,38,16,Buena,GOOD,6-18
2022-02-16 14:00:00,16/02/2022,16,2,2022,14,3,Weekday,64,20,37,18,Buena,GOOD,6-18
2022-02-16 15:00:00,16/02/2022,16,2,2022,15,3,Weekday,62,23,40,20,Buena,GOOD,6-18
2022-02-16 16:00:00,16/02/2022,16,2,2022,16,3,Weekday,61,21,38,15,Buena,GOOD,6-18
2022-02-16 17:00:00,16/02/2022,16,2,2022,17,3,Weekday,63,20,35,15,Buena,GOOD,6-18
2022-02-16 18:00:00,16/02/2022,16,2,2022,18,3,Weekday,64,21,33,13,Buena,GOOD,6-18
2022-02-16 19:00:00,16/02/2022,16,2,2022,19,3,Weekday,45,35,50,18,Buena,GOOD,19-5
2022-02-16 20:00:00,16/02/2022,16,2,2022,20,3,Weekday,42,34,50,14,Buena,GOOD,19-5
2022-02-16 21:00:00,16/02/2022,16,2,2022,21,3,Weekday,26,43,65,33,Razonablemente buena,GOOD,19-5
2022-02-16 22:00:00,16/02/2022,16,2,2022,22,3,Weekday,12,51,91,52,Desfavorable,BAD,19-5
2022-02-16 23:00:00,16/02/2022,16,2,2022,23,3,Weekday,13,44,68,37,Razonablemente buena,GOOD,19-5
2022-02-17 00:00:00,17/02/2022,17,2,2022,0,4,Weekday,38,27,40,33,Razonablemente buena,GOOD,19-5
2022-02-17 01:00:00,17/02/2022,17,2,2022,1,4,Weekday,39,31,42,23,Razonablemente buena,GOOD,19-5
2022-02-17 02:00:00,17/02/2022,17,2,2022,2,4,Weekday,54,20,31,18,Buena,GOOD,19-5
2022-02-17 03:00:00,17/02/2022,17,2,2022,3,4,Weekday,65,14,22,14,Buena,GOOD,19-5
2022-02-17 04:00:00,17/02/2022,17,2,2022,4,4,Weekday,65,12,19,11,Buena,GOOD,19-5
2022-02-17 05:00:00,17/02/2022,17,2,2022,5,4,Weekday,50,16,24,18,Buena,GOOD,19-5
2022-02-17 06:00:00,17/02/2022,17,2,2022,6,4,Weekday,46,19,28,16,Buena,GOOD,6-18
2022-02-17 07:00:00,17/02/2022,17,2,2022,7,4,Weekday,38,27,42,17,Buena,GOOD,6-18
2022-02-17 08:00:00,17/02/2022,17,2,2022,8,4,Weekday,12,47,93,28,Razonablemente buena,GOOD,6-18
2022-02-17 09:00:00,17/02/2022,17,2,2022,9,4,Weekday,4,44,103,37,Razonablemente buena,GOOD,6-18
2022-02-17 10:00:00,17/02/2022,17,2,2022,10,4,Weekday,16,33,68,37,Razonablemente buena,GOOD,6-18
2022-02-17 11:00:00,17/02/2022,17,2,2022,11,4,Weekday,37,24,44,29,Razonablemente buena,GOOD,6-18
2022-02-17 12:00:00,17/02/2022,17,2,2022,12,4,Weekday,55,16,32,20,Buena,GOOD,6-18
2022-02-17 13:00:00,17/02/2022,17,2,2022,13,4,Weekday,61,17,30,14,Buena,GOOD,6-18
2022-02-17 14:00:00,17/02/2022,17,2,2022,14,4,Weekday,68,14,26,11,Buena,GOOD,6-18
2022-02-17 15:00:00,17/02/2022,17,2,2022,15,4,Weekday,72,12,23,8,Buena,GOOD,6-18
2022-02-17 16:00:00,17/02/2022,17,2,2022,16,4,Weekday,69,16,28,11,Buena,GOOD,6-18
2022-02-17 17:00:00,17/02/2022,17,2,2022,17,4,Weekday,74,15,26,14,Buena,GOOD,6-18
2022-02-17 18:00:00,17/02/2022,17,2,2022,18,4,Weekday,62,24,37,15,Buena,GOOD,6-18
2022-02-17 19:00:00,17/02/2022,17,2,2022,19,4,Weekday,40,41,59,28,Razonablemente buena,GOOD,19-5
2022-02-17 20:00:00,17/02/2022,17,2,2022,20,4,Weekday,12,55,109,33,Razonablemente buena,GOOD,19-5
2022-02-17 21:00:00,17/02/2022,17,2,2022,21,4,Weekday,14,47,70,45,Regular,GOOD,19-5
2022-02-17 22:00:00,17/02/2022,17,2,2022,22,4,Weekday,26,36,48,61,Desfavorable,BAD,19-5
2022-02-17 23:00:00,17/02/2022,17,2,2022,23,4,Weekday,44,23,32,41,Regular,GOOD,19-5
2022-02-18 00:00:00,18/02/2022,18,2,2022,0,5,Weekday,34,30,43,34,Razonablemente buena,GOOD,19-5
2022-02-18 01:00:00,18/02/2022,18,2,2022,1,5,Weekday,13,35,52,52,Desfavorable,BAD,19-5
2022-02-18 02:00:00,18/02/2022,18,2,2022,2,5,Weekday,12,29,45,55,Desfavorable,BAD,19-5
2022-02-18 03:00:00,18/02/2022,18,2,2022,3,5,Weekday,17,25,37,49,Regular,GOOD,19-5
2022-02-18 04:00:00,18/02/2022,18,2,2022,4,5,Weekday,16,23,35,38,Razonablemente buena,GOOD,19-5
2022-02-18 05:00:00,18/02/2022,18,2,2022,5,5,Weekday,15,23,35,34,Razonablemente buena,GOOD,19-5
2022-02-18 06:00:00,18/02/2022,18,2,2022,6,5,Weekday,9,24,46,31,Razonablemente buena,GOOD,6-18
2022-02-18 07:00:00,18/02/2022,18,2,2022,7,5,Weekday,5,27,58,37,Razonablemente buena,GOOD,6-18
2022-02-18 08:00:00,18/02/2022,18,2,2022,8,5,Weekday,3,29,85,40,Razonablemente buena,GOOD,6-18
2022-02-18 09:00:00,18/02/2022,18,2,2022,9,5,Weekday,3,32,118,50,Regular,GOOD,6-18
2022-02-18 10:00:00,18/02/2022,18,2,2022,10,5,Weekday,,,,,,,6-18
2022-02-18 11:00:00,18/02/2022,18,2,2022,11,5,Weekday,16,31,76,54,Desfavorable,BAD,6-18
2022-02-18 12:00:00,18/02/2022,18,2,2022,12,5,Weekday,41,23,45,39,Razonablemente buena,GOOD,6-18
2022-02-18 13:00:00,18/02/2022,18,2,2022,13,5,Weekday,55,22,40,40,Razonablemente buena,GOOD,6-18
2022-02-18 14:00:00,18/02/2022,18,2,2022,14,5,Weekday,67,23,38,36,Razonablemente buena,GOOD,6-18
2022-02-18 15:00:00,18/02/2022,18,2,2022,15,5,Weekday,83,21,35,33,Razonablemente buena,GOOD,6-18
2022-02-18 16:00:00,18/02/2022,18,2,2022,16,5,Weekday,92,22,34,36,Razonablemente buena,GOOD,6-18
2022-02-18 17:00:00,18/02/2022,18,2,2022,17,5,Weekday,83,20,32,18,Buena,GOOD,6-18
2022-02-18 18:00:00,18/02/2022,18,2,2022,18,5,Weekday,62,31,47,17,Buena,GOOD,6-18
2022-02-18 19:00:00,18/02/2022,18,2,2022,19,5,Weekday,34,42,62,24,Razonablemente buena,GOOD,19-5
2022-02-18 20:00:00,18/02/2022,18,2,2022,20,5,Weekday,2,67,147,37,Razonablemente buena,GOOD,19-5
2022-02-18 21:00:00,18/02/2022,18,2,2022,21,5,Weekday,9,57,108,60,Desfavorable,BAD,19-5
2022-02-18 22:00:00,18/02/2022,18,2,2022,22,5,Weekday,13,49,80,108,Muy desfavorable,BAD,19-5
2022-02-18 23:00:00,18/02/2022,18,2,2022,23,5,Weekday,13,50,80,122,Muy desfavorable,BAD,19-5
2022-02-19 00:00:00,19/02/2022,19,2,2022,0,6,Weekend,23,39,57,125,Muy desfavorable,BAD,19-5
2022-02-19 01:00:00,19/02/2022,19,2,2022,1,6,Weekend,28,34,48,119,Muy desfavorable,BAD,19-5
2022-02-19 02:00:00,19/02/2022,19,2,2022,2,6,Weekend,28,28,41,121,Muy desfavorable,BAD,19-5
2022-02-19 03:00:00,19/02/2022,19,2,2022,3,6,Weekend,23,24,36,113,Muy desfavorable,BAD,19-5
2022-02-19 04:00:00,19/02/2022,19,2,2022,4,6,Weekend,26,22,34,107,Muy desfavorable,BAD,19-5
2022-02-19 05:00:00,19/02/2022,19,2,2022,5,6,Weekend,28,20,31,111,Muy desfavorable,BAD,19-5
2022-02-19 06:00:00,19/02/2022,19,2,2022,6,6,Weekend,12,23,36,64,Desfavorable,BAD,6-18
2022-02-19 07:00:00,19/02/2022,19,2,2022,7,6,Weekend,5,26,48,48,Regular,GOOD,6-18
2022-02-19 08:00:00,19/02/2022,19,2,2022,8,6,Weekend,7,30,63,62,Desfavorable,BAD,6-18
2022-02-19 09:00:00,19/02/2022,19,2,2022,9,6,Weekend,11,32,85,87,Desfavorable,BAD,6-18
2022-02-19 10:00:00,19/02/2022,19,2,2022,10,6,Weekend,10,32,89,72,Desfavorable,BAD,6-18
2022-02-19 11:00:00,19/02/2022,19,2,2022,11,6,Weekend,36,29,60,70,Desfavorable,BAD,6-18
2022-02-19 12:00:00,19/02/2022,19,2,2022,12,6,Weekend,68,22,37,58,Desfavorable,BAD,6-18
2022-02-19 13:00:00,19/02/2022,19,2,2022,13,6,Weekend,89,18,30,35,Razonablemente buena,GOOD,6-18
2022-02-19 14:00:00,19/02/2022,19,2,2022,14,6,Weekend,89,18,30,36,Razonablemente buena,GOOD,6-18
2022-02-19 15:00:00,19/02/2022,19,2,2022,15,6,Weekend,95,17,29,39,Razonablemente buena,GOOD,6-18
2022-02-19 16:00:00,19/02/2022,19,2,2022,16,6,Weekend,100,15,25,35,Razonablemente buena,GOOD,6-18
2022-02-19 17:00:00,19/02/2022,19,2,2022,17,6,Weekend,102,13,22,31,Razonablemente buena,GOOD,6-18
2022-02-19 18:00:00,19/02/2022,19,2,2022,18,6,Weekend,84,13,23,37,Razonablemente buena,GOOD,6-18
2022-02-19 19:00:00,19/02/2022,19,2,2022,19,6,Weekend,75,13,23,65,Desfavorable,BAD,19-5
2022-02-19 20:00:00,19/02/2022,19,2,2022,20,6,Weekend,76,14,24,62,Desfavorable,BAD,19-5
2022-02-19 21:00:00,19/02/2022,19,2,2022,21,6,Weekend,75,14,24,59,Desfavorable,BAD,19-5
2022-02-19 22:00:00,19/02/2022,19,2,2022,22,6,Weekend,72,15,25,46,Regular,GOOD,19-5
2022-02-19 23:00:00,19/02/2022,19,2,2022,23,6,Weekend,73,14,24,35,Razonablemente buena,GOOD,19-5
2022-02-20 00:00:00,20/02/2022,20,2,2022,0,7,Weekend,74,13,23,33,Razonablemente buena,GOOD,19-5
2022-02-20 01:00:00,20/02/2022,20,2,2022,1,7,Weekend,72,13,24,35,Razonablemente buena,GOOD,19-5
2022-02-20 02:00:00,20/02/2022,20,2,2022,2,7,Weekend,65,13,23,39,Razonablemente buena,GOOD,19-5
2022-02-20 03:00:00,20/02/2022,20,2,2022,3,7,Weekend,35,24,36,41,Regular,GOOD,19-5
2022-02-20 04:00:00,20/02/2022,20,2,2022,4,7,Weekend,25,25,38,44,Regular,GOOD,19-5
2022-02-20 05:00:00,20/02/2022,20,2,2022,5,7,Weekend,30,19,30,46,Regular,GOOD,19-5
2022-02-20 06:00:00,20/02/2022,20,2,2022,6,7,Weekend,19,21,34,45,Regular,GOOD,6-18
2022-02-20 07:00:00,20/02/2022,20,2,2022,7,7,Weekend,18,23,36,47,Regular,GOOD,6-18
2022-02-20 08:00:00,20/02/2022,20,2,2022,8,7,Weekend,12,22,35,44,Regular,GOOD,6-18
2022-02-20 09:00:00,20/02/2022,20,2,2022,9,7,Weekend,9,23,39,56,Desfavorable,BAD,6-18
2022-02-20 10:00:00,20/02/2022,20,2,2022,10,7,Weekend,19,22,40,61,Desfavorable,BAD,6-18
2022-02-20 11:00:00,20/02/2022,20,2,2022,11,7,Weekend,36,19,34,41,Regular,GOOD,6-18
2022-02-20 12:00:00,20/02/2022,20,2,2022,12,7,Weekend,65,14,26,31,Razonablemente buena,GOOD,6-18
2022-02-20 13:00:00,20/02/2022,20,2,2022,13,7,Weekend,79,12,22,26,Razonablemente buena,GOOD,6-18
2022-02-20 14:00:00,20/02/2022,20,2,2022,14,7,Weekend,83,11,22,20,Buena,GOOD,6-18
2022-02-20 15:00:00,20/02/2022,20,2,2022,15,7,Weekend,81,13,24,20,Buena,GOOD,6-18
2022-02-20 16:00:00,20/02/2022,20,2,2022,16,7,Weekend,85,11,21,20,Buena,GOOD,6-18
2022-02-20 17:00:00,20/02/2022,20,2,2022,17,7,Weekend,88,11,20,19,Buena,GOOD,6-18
2022-02-20 18:00:00,20/02/2022,20,2,2022,18,7,Weekend,81,14,24,21,Razonablemente buena,GOOD,6-18
2022-02-20 19:00:00,20/02/2022,20,2,2022,19,7,Weekend,72,17,28,31,Razonablemente buena,GOOD,19-5
2022-02-20 20:00:00,20/02/2022,20,2,2022,20,7,Weekend,43,31,44,41,Regular,GOOD,19-5
2022-02-20 21:00:00,20/02/2022,20,2,2022,21,7,Weekend,31,33,50,55,Desfavorable,BAD,19-5
2022-02-20 22:00:00,20/02/2022,20,2,2022,22,7,Weekend,47,22,36,57,Desfavorable,BAD,19-5
2022-02-20 23:00:00,20/02/2022,20,2,2022,23,7,Weekend,41,23,34,68,Desfavorable,BAD,19-5
2022-02-21 00:00:00,21/02/2022,21,2,2022,0,1,Weekday,14,35,55,92,Desfavorable,BAD,19-5
2022-02-21 01:00:00,21/02/2022,21,2,2022,1,1,Weekday,17,27,45,74,Desfavorable,BAD,19-5
2022-02-21 02:00:00,21/02/2022,21,2,2022,2,1,Weekday,20,21,33,55,Desfavorable,BAD,19-5
2022-02-21 03:00:00,21/02/2022,21,2,2022,3,1,Weekday,17,18,29,54,Desfavorable,BAD,19-5
2022-02-21 04:00:00,21/02/2022,21,2,2022,4,1,Weekday,16,16,27,45,Regular,GOOD,19-5
2022-02-21 05:00:00,21/02/2022,21,2,2022,5,1,Weekday,11,17,30,44,Regular,GOOD,19-5
